addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 중구 명동길 74,(명동2가),1,0,A02,A0201,A02010700,2373363,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/94/2373194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2373194_image2_1.jpg,Type3,126.986612,37.56360196,6,2.02E+13,24,,이재명 의거지,4537
경기도 가평군 상면,,31,0,A02,A0201,A02010700,1200953,12,2.01E+13,,,,127.3325764,37.80373863,6,2.02E+13,1,,이정구선생묘,12442
경상남도 하동군 적량면 이정길 30-7,,36,0,A02,A0203,A02030100,2793012,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/59/2796659_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2796659_image2_1.jpg,Type3,127.7721442,35.11640412,6,2.02E+13,18,,이정마을,52320
서울특별시 성북구 성북로 131 (성북동),,1,,A02,A0201,A02011000,3043967,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/54/3043954_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3043954_image3_1.jpg,Type3,126.9950104,37.59449018,6,2.02E+13,17,,이종석별장,2879
충청남도 태안군 원북면 옥파로 199-7,(원북면),34,0,A02,A0201,A02010500,1532218,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/30/3055630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3055630_image3_1.jpg,Type3,126.2400361,36.83161814,6,2.02E+13,14,,이종일선생생가지,32109
제주특별자치도 서귀포시 이중섭로 29,(서귀동),39,0,A02,A0201,A02010700,127283,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/38/2046538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2046538_image3_1.jpg,Type3,126.564417,33.24557576,6,2.02E+13,3,,이중섭 거주지,63595
경상남도 통영시 항남3길 25,(항남동),36,0,A02,A0201,A02010500,584891,12,2.01E+13,,,,128.4227723,34.84142981,6,2.02E+13,17,,이중섭 거주지(통영),53054
제주특별자치도 서귀포시 이중섭로 4-1,(서귀동),39,0,A02,A0203,A02030600,1620936,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/17/1617217_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1617217_image3_1.jpg,Type3,126.5640059,33.24763941,6,2.02E+13,3,,이중섭 문화거리,63595
부산광역시 동구 범일1동 1422-82,,6,0,A02,A0203,A02030600,2708108,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/10/2704510_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2704510_image3_1.jpg,Type3,129.0521956,35.14033556,6,2.02E+13,5,,이중섭거리,36243
부산광역시 동구 증산로 168 (범일동),,6,,A02,A0205,A02050600,3028565,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/44/3028544_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/3028544_image3_1.JPG,Type3,129.0526594,35.14063276,6,2.02E+13,5,,이중섭전망대,48721
충청남도 보령시 주교면 토정로 1048,(주교면),34,0,A02,A0201,A02010700,129652,12,2.01E+13,,,,126.5051238,36.38821818,6,2.02E+13,5,,이지함선생묘,33409
경기도 이천시 대월면 대월로667번길 359-3,(대월면),31,0,A02,A0203,A02030100,630652,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/76/2482276_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2482276_image2_1.jpg,Type3,127.4812828,37.20689389,6,2.02E+13,26,,이천 도니울 명품쌀마을,17401
경기도 이천시 백사면 원적로 910,(백사면) 부근,31,0,A01,A0102,A01020100,128927,12,2.01E+13,,,,127.4754823,37.34060055,6,2.02E+13,26,,이천 도립리 반룡송,17309
경기도 이천시 율면 금율로640번길 177,,31,0,A02,A0203,A02030100,128304,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/35/604635_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/604635_image3_1.jpg,Type3,127.5478338,37.05890385,6,2.02E+13,26,,이천 부래미마을,17423
경기도 이천시 백사면 원적로775번길 17,,31,0,A02,A0203,A02030100,127978,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/05/2591105_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/2591105_image2_1.JPG,Type3,127.4622668,37.34076418,6,2.02E+13,26,,이천 산수유마을,17309
경기도 이천시 경충대로2697번길 263,(관고동),31,0,A02,A0204,A02040800,2470361,12,2.02E+13,,,,127.4237194,37.27697919,6,2.02E+13,26,,이천 세라피아(경기도자미술관),17379
경기도 이천시 백사면 원적로568번길 205-26,(백사면) 부근,31,0,A01,A0102,A01020100,793546,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/88/2482288_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2482288_image2_1.jpg,Type3,127.4603843,37.32003043,6,2.02E+13,26,,이천 신대리 백송,17310
경기도 이천시 대월면 대월로358번길 168-24,,31,0,A02,A0203,A02030100,128353,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/96/2482296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2482296_image2_1.jpg,Type3,127.501262,37.19192376,6,2.02E+13,26,,이천 자채방아마을,17402
경기도 이천시 장호원읍 이풍로107번길 51,(장호원읍),31,0,A02,A0204,A02040800,127469,12,2.00E+13,,,,127.587405,37.16541728,6,2.02E+13,26,,이천관광농원,17414
경기도 이천시 모가면 공원로 48,,31,0,A02,A0202,A02020600,2763788,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/99/2764099_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/99/2764099_image2_1.png,Type3,127.4453229,37.1796575,6,2.02E+13,26,,이천농업테마공원,17406
경기도 이천시 경충대로 2995,,31,1,A02,A0201,A02010600,125580,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/33/882433_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/882433_image3_1.jpg,Type3,127.403662,37.30791136,6,2.02E+13,26,,이천도예마을,17308
경기도 이천시 경충대로2993번길 56,(사음동),31,0,A02,A0203,A02030100,2763775,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/20/2764120_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/20/2764120_image2_1.png,Type3,127.4117533,37.29371315,6,2.02E+13,26,,이천도자기마을,17308
대구광역시 남구 이천로29길 28-1,(이천동) 일대,4,0,A02,A0203,A02030100,2366507,12,2.02E+13,,,,128.5970158,35.85342189,6,2.02E+13,1,,이천동 99계단 벽화마을,42423
대구광역시 남구 명덕로 262,,4,0,A02,A0203,A02030600,2679833,12,2.02E+13,,,,128.5985934,35.8553467,6,2.02E+13,1,,이천동고미술거리,42431
경기도 가평군 상면 역촌길 84-14,,31,0,A02,A0201,A02010400,1201060,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/09/2482309_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2482309_image2_1.jpg,Type3,127.3481084,37.79870895,6,2.02E+13,1,,이천보고가,12444
전라남도 순천시 상사면 동백길 56,,38,0,A02,A0201,A02010700,1957463,12,2.01E+13,,,,127.4475992,34.95003942,6,2.02E+13,11,,이천서원,57919
경기도 이천시 애련정로 67-16,(안흥동),31,0,A02,A0202,A02020300,2764342,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/73/3058273_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3058273_image3_1.jpg,Type3,127.4514919,37.27688804,6,2.02E+13,26,,이천설봉온천랜드,17372
경기도 이천시 애련정로136번길 84,(창전동),31,0,A02,A0202,A02020700,2764307,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/98/2764398_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/98/2764398_image2_1.png,Type3,127.4523805,37.28224854,6,2.02E+13,26,,이천온천공원,17362
경기도 이천시 향교로 1,(창전동),31,0,A02,A0201,A02010700,1954278,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/05/3046905_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3046905_image3_1.jpg,Type3,127.4373207,37.28574509,6,2.02E+13,26,,이천향교,17354
서울특별시 용산구 이촌로72길 62,(이촌동),1,0,A02,A0202,A02020700,970636,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/15/2531015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2531015_image2_1.jpg,Type3,126.9707592,37.51782088,6,2.02E+13,21,,이촌한강공원,4427
경기도 평택시 장안웃길 149,(이충동),31,0,A02,A0202,A02020700,2741609,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/29/2744729_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/29/2744729_image2_1.png,Type3,127.0707461,37.06612776,6,2.02E+13,28,,이충레포츠공원,17731
전라남도 진도군 고군면 벽파길 90,,38,0,A02,A0205,A02050200,127054,12,2.00E+13,,,,126.3448286,34.53823947,6,2.02E+13,21,,이충무공 벽파진 전첩비,58906
충청남도 아산시 온천대로 1496,,34,0,A02,A0205,A02050200,231918,12,2.01E+13,,,,127.0013518,36.78334526,6,2.02E+13,9,,이충무공사적비,31514
전라남도 진도군 군내면 진도대로 8439-19,(군내면),38,0,A02,A0202,A02020700,2407125,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/68/2405168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2405168_image3_1.jpg,Type3,126.2996762,34.57122392,6,2.02E+13,21,,이충무공승전공원,58900
전라남도 여수시 웅천로 189 여수웅천부영1차,,38,0,A02,A0201,A02010400,126973,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/67/2516767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2516767_image2_1.jpg,Type3,127.6839727,34.74008372,6,2.02E+13,13,,이충무공자당기거지,59694
경기도 평택시 이충동,,31,,A02,A0202,A02020700,3010893,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/99/3003699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3003699_image3_1.jpg,Type3,127.0673798,37.06539446,6,2.02E+13,28,,이충분수공원,17730
서울특별시 중구 서소문로 88,(순화동),1,0,A02,A0201,A02010700,2373364,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/95/2373195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2373195_image2_1.jpg,Type3,126.9709774,37.56154358,6,2.02E+13,24,,이충순 자결 터,4511
서울특별시 영등포구 신길로 190,(신길동) 서울우신초등학교 교정 내,1,0,A02,A0205,A02050200,1835206,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/43/1985943_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1985943_image3_1.jpg,Type3,126.9116148,37.509593,6,2.02E+13,20,,이탈리아의무부대 6.25전쟁 참전기념비,7347
서울특별시 용산구 이태원로 196,(이태원동),1,0,A02,A0202,A02020200,126999,12,2.01E+13,,,,126.9958259,37.5343944,6,2.02E+13,21,,이태원 관광특구,4405
서울특별시 용산구 보광로 109-1,,1,0,A02,A0203,A02030600,1019182,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/81/1020781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1020781_image3_1.jpg,Type3,126.994415,37.5326057,6,2.02E+13,21,,이태원 앤틱 가구 거리,4391
서울특별시 용산구 이태원동 562,,1,,A02,A0202,A02020700,2946070,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/59/2947259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2947259_image3_1.jpg,Type1,126.9871349,37.53758277,6,2.02E+13,21,,이태원 어린이 공원,4345
서울특별시 용산구 한남동,,1,0,A02,A0203,A02030600,2650771,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/83/2593783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2593783_image3_1.jpg,Type3,126.9984452,37.53260855,6,2.02E+13,21,,이태원 우사단길,4407
서울특별시 용산구 우사단로,일대,1,0,A02,A0203,A02030400,2401910,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/96/3068496_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3068496_image3_1.jpg,Type3,126.9975036,37.5334001,6,2.02E+13,21,,이태원 이슬람거리,4405
대구광역시 북구 동천동,,4,0,A02,A0203,A02030600,2676339,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/29/2676329_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/29/2676329_image2_1.bmp,Type3,128.5622608,35.94308332,6,2.02E+13,5,,이태원길(대구),41423
울산광역시 중구 문화의거리 28 울산큰애기 하우스 3층,,7,0,A02,A0203,A02030400,2638481,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/12/2639112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2639112_image2_1.jpg,Type3,129.3217356,35.55665221,6,2.02E+13,1,,이팔청춘사진관,44530
경기도 여주시 금사로 40,,31,,A02,A0205,A02050100,2998758,12,2.02E+13,,,,127.5361972,37.40436372,6,2.02E+13,20,,이포보,12601
경기도 여주시 대신면 천서리,,31,,A02,A0205,A02050600,3018228,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/22/3002822_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/3002822_image3_1.JPG,Type3,127.5448159,37.40463607,6,2.02E+13,20,,이포보전망대,12608
경기도 안산시 상록구 반월천북길 139-18 안산이풀식물박물관,,31,,A01,A0101,A01010700,2863813,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/01/2863801_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/2863801_image3_1.JPG,Type3,126.8892835,37.31072957,6,2.02E+13,15,,이풀실내정원,15519
충청남도 청양군 청양읍 중앙로열길 3,,34,0,A02,A0203,A02030400,2717600,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/34/2821334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2821334_image3_1.jpg,Type3,126.8035924,36.45203822,,2.02E+13,13,010-9455-7307,이플아토,33326
경기도 고양시 일산동구 장대길 229-30,(장항동),31,0,A02,A0203,A02030100,2782653,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/91/2782991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2782991_image2_1.jpg,Type3,126.7540643,37.64500222,6,2.02E+13,2,,이한농원,10398
경기도 양평군 서종면 화서1로 239,,31,0,A02,A0201,A02010500,231915,12,2.01E+13,,,,127.4268837,37.63985386,6,2.02E+13,19,,이항로선생 생가,12500
경기도 포천시 가산면 오성길 29,(가산면) 부근,31,0,A02,A0201,A02010700,231914,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/60/3024460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3024460_image3_1.jpg,Type3,127.1846891,37.83095498,6,2.02E+13,29,,이항복선생묘,11167
경기도 안성시 서운면 청룡길 109-11,,31,0,A02,A0201,A02010400,128547,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/06/2482306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2482306_image2_1.jpg,Type3,127.2870281,36.911705,6,2.02E+13,16,,이해룡고가,17609
대구 서구 이현동 산119,,4,0,A02,A0202,A02020700,2744481,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/33/2744933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2744933_image2_1.jpg,Type3,128.5444699,35.87329923,6,2.02E+13,6,,이현공원,
경상북도 울진군 매화면 매화1길 95,,35,0,A02,A0203,A02030600,2714108,12,2.02E+13,,,,129.3822545,36.91325511,6,2.02E+13,18,,이현세 만화거리,36339
제주특별자치도 제주시 이호일동 375-43,,39,0,A01,A0101,A01011600,2792565,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/86/2799686_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2799686_image2_1.jpg,Type3,126.4532487,33.50139294,6,2.02E+13,4,,이호테우 말 등대,
제주특별자치도 제주시 도리로,(이호일동),39,0,A01,A0101,A01011200,126448,12,2.00E+13,,,,126.4531571,33.49741838,6,2.02E+13,4,,이호테우해변,63111
강원특별자치도 평창군 기풍3길 6,,32,0,A02,A0202,A02020700,127620,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/85/2535785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2535785_image2_1.jpg,Type3,128.3750374,37.61508555,6,2.02E+13,15,,이효석 가산공원,25304
강원특별자치도 평창군 봉평면 창동리 산139,,32,0,A01,A0101,A01010400,2714539,12,2.02E+13,,,,128.3567506,37.60033691,6,2.02E+13,15,,이효석 문학의 숲,
강원특별자치도 평창군 봉평면 이효석길 33-11,,32,0,A02,A0201,A02010500,2605276,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/13/2368713_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2368713_image3_1.jpg,Type3,128.3599972,37.61079965,6,2.02E+13,15,,이효석 생가,25304
강원특별자치도 평창군 봉평면 원길리,,32,0,A02,A0201,A02010600,126842,12,2.00E+13,,,,128.3721654,37.61450223,6,2.02E+13,15,,이효석문화마을,25304
강원특별자치도 평창군 봉평면 효석문학길 73-25,,32,0,A02,A0202,A02020600,2710727,12,2.02E+13,,,,128.3701379,37.61322734,,2.02E+13,15,,이효석문화예술촌,25304
전라남도 목포시 유동로 63,(유달동),38,0,A02,A0201,A02010700,1996607,12,2.02E+13,,,,126.3799529,34.78749535,6,2.02E+13,8,,이훈동 정원,58729
전라남도 영광군 영광읍 영광로7길 46-79,,38,0,A02,A0201,A02010700,1957467,12,2.01E+13,,,,126.5230316,35.25342565,6,2.02E+13,16,,이흥서원,57052
전라남도 고흥군 금산면 익금해변길 32,,38,0,A01,A0101,A01011200,127884,12,2.00E+13,,,,127.1464302,34.43032868,6,2.02E+13,2,,익금해수욕장,59566
전북특별자치도 익산시 금마면 동고도리,,37,0,A02,A0201,A02010700,250415,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/59/2513759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2513759_image2_1.jpg,Type3,127.0518632,35.97935216,6,2.02E+13,9,,익산 고도리 석조여래입상,54572
전북특별자치도 익산시 평동로1길 28-4,(평화동),37,0,A02,A0201,A02010700,1581661,12,2.01E+13,,,,126.9466099,35.93532758,6,2.02E+13,9,,익산 구 익옥수리조합 사무실 및 창고,54602
전북특별자치도 익산시 함라면 수동길 20,,37,0,A02,A0201,A02010400,1584115,12,2.01E+13,,,,126.909621,36.06085984,6,2.02E+13,9,,익산 김병순 고택,54502
전북특별자치도 익산시 낭산면,,37,0,A02,A0201,A02010200,126389,12,2.02E+11,,,,127.0557668,36.04184788,6,2.02E+13,9,,익산 낭산산성,54522
전북특별자치도 익산시 금마면 미륵사지로 362,,37,1,A02,A0201,A02010700,127977,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/91/2514991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2514991_image2_1.jpg,Type3,127.0308309,36.01259523,6,2.02E+13,9,,익산 미륵사지 [유네스코 세계유산],54574
전북특별자치도 익산시 금마면 기양리,,37,0,A02,A0201,A02010800,1314389,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/37/2514137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2514137_image2_1.jpg,Type3,127.0303643,36.01178975,6,2.02E+13,9,,익산 미륵사지 당간지주,54574
전북특별자치도 익산시 금마면 신용리,124-1번지,37,0,A02,A0201,A02010200,126953,12,2.00E+13,,,,127.043135,36.02573005,6,2.02E+13,9,,익산 미륵산성,"570-914,2"
전북특별자치도 익산시 금마면,,37,0,A02,A0201,A02010700,231950,12,2.02E+11,,,,127.0566285,36.01597307,6,2.02E+13,9,,익산 백제토기도요지,54571
전북특별자치도 익산시 웅포면 붕새1길 29-6,,37,0,A02,A0203,A02030100,803166,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/72/2514272_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2514272_image2_1.jpg,Type3,126.8983286,36.1283075,6,2.02E+13,9,,익산 붕새언덕마을,54500
전북특별자치도 익산시 석왕동,,37,0,A02,A0201,A02010700,127435,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/35/1308535_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1308535_image3_1.jpg,Type3,127.0332454,35.97995455,6,2.02E+13,9,,익산 쌍릉,54573
전북특별자치도 익산시 함라면 소룡길 15-14,,37,0,A02,A0203,A02030100,803138,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/17/2514217_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2514217_image2_1.jpg,Type3,126.8745443,36.03406785,6,2.02E+13,9,,익산 아홉마디풀향기마을,54503
전북특별자치도 익산시 금마면 금마호수길 37,,37,0,A02,A0203,A02030100,2549351,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/57/2549357_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2549357_image2_1.jpg,Type3,127.0550428,36.00700739,6,2.02E+13,9,,익산 액션하우스,54571
전북특별자치도 익산시 삼기면 진북로 273,,37,0,A02,A0201,A02010700,231951,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/86/1308586_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1308586_image3_1.jpg,Type3,127.0075687,36.02969009,6,2.02E+13,9,,익산 연동리 석조여래좌상,54524
전북특별자치도 익산시 왕궁면 왕궁리,,37,0,A02,A0205,A02050200,127438,12,2.02E+11,,,,127.0545993,35.97319735,6,2.02E+13,9,,익산 왕궁리 오층석탑,54576
전북특별자치도 익산시 왕궁면 궁성로 666,,37,0,A02,A0201,A02010700,250462,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/97/2514197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2514197_image2_1.jpg,Type3,127.0557381,35.97163088,6,2.02E+13,9,063-859-5875,익산 왕궁리유적 [유네스코 세계유산],54576
전북특별자치도 익산시 웅포면,,37,0,A02,A0201,A02010700,231953,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/22/573722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/573722_image3_1.jpg,Type3,126.8698417,36.04590531,6,2.02E+13,9,,익산 입점리 고분,54501
전북특별자치도 익산시 중앙로4길 59,,37,0,A02,A0201,A02010700,1582168,12,2.01E+13,,,,126.9532288,35.93332792,6,2.02E+13,9,,익산 주현동 구 일본인 농장 사무실,54604
전북특별자치도 익산시 중앙로 12-151,(중앙동2가),37,0,A02,A0201,A02010700,1582265,12,2.02E+11,,,,126.9480319,35.93814673,6,2.02E+13,9,,익산 중앙동 구 삼산의원 (익산근대역사관),54601
전북특별자치도 익산시 춘포면 춘포4길 48,,37,0,A02,A0201,A02010700,1584836,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/52/3061452_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3061452_image3_1.jpg,Type3,127.0059833,35.89887443,6,2.02E+13,9,,익산 춘포리 구 일본인 농장 가옥,54581
전북특별자치도 익산시 춘포면 춘포1길 17-1,,37,0,A02,A0201,A02010700,1583043,12,2.01E+13,,,,127.0051611,35.90383774,6,2.02E+13,9,,익산 춘포역사,54581
전북특별자치도 익산시 금마면 서고도리,산52-2,37,0,A02,A0201,A02010200,126945,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/29/1308629_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1308629_image3_1.jpg,Type3,127.0372809,35.99244208,6,2.02E+13,9,,익산 토성,"570-913,5"
전북특별자치도 익산시 함라면,일대,37,0,A02,A0201,A02010600,128951,12,2.02E+11,,,,126.9110209,36.06109039,6,2.02E+13,9,,익산 함라마을 옛 담장,54502
전북특별자치도 익산시 성당면 함낭로 207,,37,0,A02,A0203,A02030400,2594360,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/33/2643533_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2643533_image3_1.jpg,Type3,126.9306828,36.0695231,6,2.02E+13,9,,익산교도소세트장,54505
전북특별자치도 익산시 웅포면 녹차마을길 83-36,,37,,A02,A0203,A02030400,3025977,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/54/3025954_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3025954_image3_1.JPG,Type3,126.8894729,36.0586653,6,2.02E+13,9,,익산산림조합산림문화체험관,54501
전북특별자치도 익산시 석암로 207-1,(석암동),37,0,A02,A0202,A02020300,2754739,12,2.02E+11,,,,127.0140704,35.94008376,6,2.02E+13,9,,익산온천랜드,54589
전북특별자치도 익산시 왕궁면 왕궁리,,37,0,A02,A0201,A02010700,1318752,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/80/2514980_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2514980_image2_1.jpg,Type3,127.0693396,35.97355035,6,2.02E+13,9,,익산제석사지,54576
전북특별자치도 익산시 금마면 고도7길 11-3,,37,0,A02,A0201,A02010700,1318326,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/45/1308645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1308645_image3_1.jpg,Type3,127.0587816,35.99701693,6,2.02E+13,9,,익산향교,54572
서울특별시 종로구 익선동,(익선동),1,0,A02,A0203,A02030400,2650046,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/38/2650038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2650038_image3_1.jpg,Type3,126.989792,37.5735203,6,2.02E+13,23,,익선동,3133
,서울시 종로구 익선동,1,,A02,A0203,A02030600,2946228,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/22/2947522_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2947522_image3_1.jpg,Type1,0,0,,2.02E+13,23,,익선동 한옥거리,
대구광역시 군위군 고로면 삼국유사로 250,(고로면),4,0,A02,A0201,A02010800,126810,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/12/1613412_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1613412_image3_1.jpg,Type3,128.7795059,36.12769142,6,2.02E+13,9,,인각사(군위),39057
경기도 수원시 팔달구 동수원로 335,(인계동),31,0,A02,A0202,A02020700,126618,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/62/2480562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2480562_image2_1.jpg,Type3,127.0359939,37.25861044,6,2.02E+13,13,,인계예술공원,16491
경상남도 창원시 마산합포구 진북면 의림로 382,,36,0,A01,A0102,A01020100,790638,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/40/717940_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/717940_image3_1.jpg,Type3,128.4400379,35.13849961,6,2.02E+13,16,,인곡리모과나무,51785
강원특별자치도 양양군 현남면 인구리 1-104,,32,0,A01,A0101,A01011400,2778084,12,2.02E+13,,,,128.7636275,37.97057962,6,2.02E+13,7,,인구항,
