addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
전라남도 담양군 메타세쿼이아로 146 테테루 테마파크,,38,,A02,A0202,A02020600,3008008,12,2.02309E+13,http://tong.visitkorea.or.kr/cms/resource/91/3007991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3007991_image3_1.jpg,Type3,127.0174136,35.32972813,6,2.02309E+13,7,,담양 오랑쥬마을,57351
전라남도 담양군 담양읍,,38,0,A02,A0203,A02030600,2524201,12,2.01712E+13,,,,126.9873303,35.32393105,6,2.0231E+13,7,,담양 음식테마거리,57340
전라남도 담양군 창평면 돌담길 9-22,,38,0,A02,A0201,A02010600,128953,12,2.00604E+13,,,,127.019063,35.23805796,6,2.02304E+13,7,,담양 창평 삼지내마을,57389
전라남도 담양군 담양읍 객사리 209-1,,38,0,A02,A0203,A02030600,2789367,12,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/62/2792062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2792062_image2_1.jpg,Type3,126.9833335,35.32405319,6,2.0231E+13,7,,담양국수거리,
전라남도 담양군 대전면 응용리 104-2,,38,0,A01,A0101,A01010500,1646593,12,2.01206E+13,http://tong.visitkorea.or.kr/cms/resource/57/3027157_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3027157_image3_1.jpg,Type3,126.8904463,35.25020996,6,2.0231E+13,7,,담양대나무숲(담양습지),57320
전라남도 담양군 금성면 금성산성길 202,(금성면),38,0,A02,A0202,A02020300,127847,12,2.00401E+13,http://tong.visitkorea.or.kr/cms/resource/37/3077537_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3077537_image3_1.jpg,Type3,127.0244621,35.3662019,6,2.02401E+13,7,,담양리조트 온천,57301
전라남도 담양군 금성면 금성산성길 282-6,,38,0,A02,A0203,A02030600,2760951,12,2.0211E+13,,,,127.0196013,35.37233445,6,2.02312E+13,7,,담양추억의골목,57301
전라남도 담양군 담양읍 향교길 19,(담양읍),38,0,A02,A0201,A02010700,1954936,12,2.0141E+13,http://tong.visitkorea.or.kr/cms/resource/85/2653385_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2653385_image3_1.jpg,Type3,126.9855804,35.32584191,6,2.02306E+13,7,,담양향교,57336
전라남도 담양군 금성면 금성산성길,,38,0,A01,A0101,A01011700,126323,12,2.00211E+13,http://tong.visitkorea.or.kr/cms/resource/86/2013986_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2013986_image3_1.jpg,Type3,127.0118601,35.37764761,6,2.02308E+13,7,,담양호,57301
전라남도 담양군 용면 월계리 149-67,,38,0,A02,A0202,A02020200,2754771,12,2.0211E+13,,,,126.9991245,35.40198908,6,2.02312E+13,7,,담양호관광지,57300
강원특별자치도 강릉시 강동면 단경로,,32,0,A02,A0204,A02040800,127463,12,2.00211E+13,http://tong.visitkorea.or.kr/cms/resource/78/205378_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/205378_image3_1.JPG,Type3,128.9212483,37.64562587,6,2.02309E+13,1,,담정관광농원,25628
강원특별자치도 철원군 동송읍,,32,0,A01,A0101,A01010900,125625,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/75/3040675_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3040675_image3_1.jpg,Type3,127.1885987,38.15617821,6,2.02311E+13,12,,담터계곡,24026
제주특별자치도 서귀포시 월평로50번길 17-30,,39,,A01,A0101,A01010500,2854437,12,2.02209E+13,http://tong.visitkorea.or.kr/cms/resource/29/2854429_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2854429_image3_1.jpg,Type3,126.4642674,33.24388825,6,2.02306E+13,3,,답다니수국밭,63562
제주특별자치도 제주시 우도면 우도해안길 602,,39,0,A02,A0205,A02050600,2767790,12,2.02111E+13,,,,126.9525853,33.52445674,6,2.02312E+13,4,,답다니탑망대,63365
서울특별시 동대문구 고미술로 39,,1,0,A04,A0401,A04010600,282011,12,2.00404E+13,http://tong.visitkorea.or.kr/cms/resource/98/3055898_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3055898_image3_1.JPG,Type3,127.0522448,37.56825815,6,2.02312E+13,11,,답십리 고미술상가,2603
서울특별시 동대문구 답십리로 210-9 (답십리동),,1,,A02,A0203,A02030600,3057901,12,2.02312E+13,http://tong.visitkorea.or.kr/cms/resource/64/3057864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3057864_image3_1.jpg,Type3,127.0637714,37.57184683,6,2.02312E+13,11,,답십리 영화의 거리,2609
경기도 평택시 오성면 당거리 226-1,,31,0,A01,A0101,A01011800,2746329,12,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/74/2750474_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/74/2750474_image2_1.png,Type3,126.9824478,36.99258469,6,2.02311E+13,28,,당거리나루터,17926
서울특별시 용산구 청파로 139-26,,1,0,A02,A0201,A02010900,126803,12,2.00412E+13,,,,126.9669952,37.53557708,6,2.02312E+13,21,,당고개순교성지,4368
강원특별자치도 태백시 천제단길 168,,32,0,A01,A0101,A01010900,126818,12,2.0031E+13,,,,128.95074,37.10368606,6,2.02311E+13,14,,당골계곡,26043
경기도 여주시 대신면 여양로 1954,,31,0,A01,A0101,A01011300,2743841,12,2.02109E+13,,,,127.5474491,37.40086711,6,2.02312E+13,20,,당남리섬,12608
경기도 여주시 대신면 여양로 1935-69,,31,0,A02,A0202,A02020700,2766846,12,2.02111E+13,,,,127.548302,37.39363741,6,2.02312E+13,20,,당남지구공원,12608
인천광역시 옹진군 영흥면 선재리 148-17,,2,0,A01,A0101,A01011200,2768080,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/69/2791269_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2791269_image2_1.JPG,Type3,126.5313377,37.23397383,6,2.02306E+13,9,,당너머해수욕장,
전라남도 구례군 광의면 예술인길 38,,38,0,A02,A0201,A02010600,2794637,12,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/25/2796425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2796425_image2_1.jpg,Type3,127.4492324,35.27569444,6,2.02311E+13,5,,당동마을 (구례예술인마을),57609
전라남도 여수시 남산남1길 29-1,,38,,A02,A0203,A02030600,3008452,12,2.02309E+13,http://tong.visitkorea.or.kr/cms/resource/47/3008447_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3008447_image3_1.jpg,Type3,127.7316161,34.72941074,6,2.02309E+13,13,,당머리하모거리,59764
전라남도 완도군 약산면 당목길 135,,38,0,A01,A0101,A01011400,2752794,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/46/2752646_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/2752646_image2_1.JPG,Type3,126.946674,34.37820339,6,2.0231E+13,18,,당목항,59136
전남 구례군 마산면 사도리,상사마을,38,0,A01,A0101,A01011000,126767,12,2.00309E+13,http://tong.visitkorea.or.kr/cms/resource/08/169508_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/169508_image3_1.jpg,Type3,127.4994768,35.21518269,6,2.02307E+13,5,,당몰샘,"542-852,3"
전라남도 완도군 소안면 당사도길 17-19,,38,0,A01,A0101,A01011300,126971,12,2.00301E+13,,,,126.595639,34.10467262,6,2.02309E+13,18,,당사도,59166
전라남도 완도군 소안면 당사도길 17-239,(소안면),38,0,A01,A0101,A01011600,129144,12,2.00607E+13,,,,126.6019914,34.09802624,6,2.02309E+13,18,,당사도 등대,59162
울산광역시 북구 당사동,378-3,7,,A01,A0101,A01011400,3072659,12,2.02312E+13,http://tong.visitkorea.or.kr/cms/resource/56/3055656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3055656_image3_1.jpg,Type3,129.4578563,35.58301015,6,2.02312E+13,4,,당사항,44235
울산광역시 북구 용바위1길 58,(당사동),7,0,A02,A0202,A02020700,2778200,12,2.02111E+13,,,,129.4557093,35.58114087,6,2.02311E+13,4,,당사해양낚시공원,44235
부산광역시 동구 망양로478번길 13,(초량동),6,0,A02,A0201,A02010900,1942331,12,2.01408E+13,,,,129.0344089,35.1171295,6,2.0231E+13,5,,당산,48810
서울특별시 영등포구 당산로27길 12 (당산동3가),,1,,A02,A0202,A02020700,3060934,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/87/3054287_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3054287_image3_1.jpg,Type3,126.8951603,37.52527144,6,2.02312E+13,20,,당산공원,7260
제주특별자치도 제주시 한경면 고산리,산 15,39,0,A01,A0101,A01010400,2704703,12,2.02101E+13,http://tong.visitkorea.or.kr/cms/resource/77/2931877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2931877_image3_1.jpg,Type3,126.1727968,33.30780717,6,2.02312E+13,4,,당산봉,63008
경기도 수원시 권선구 당수로 235,(당수동),31,0,A02,A0202,A02020700,2739465,12,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/27/3081127_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/3081127_image3_1.JPG,Type3,126.9433791,37.29295203,6,2.02401E+13,13,,당수체육공원,16375
제주특별자치도 제주시 조천읍 신촌리,1559-1,39,,A02,A0203,A02030100,2932129,12,2.02212E+13,,,,126.6232112,33.5218295,6,2.02212E+13,4,,당신의과수원,63337
충청남도 태안군 남면 한바위길 54-5,,34,0,A01,A0101,A01011400,2758279,12,2.0211E+13,,,,126.3553228,36.6217832,6,2.0231E+13,14,,당암포구,32156
경기도 하남시 미사동 2-13,,31,0,A02,A0202,A02020700,2751647,12,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/05/2775405_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2775405_image2_1.jpg,Type3,127.2224381,37.55075215,6,2.02312E+13,30,,당정뜰(팔당팔화수변공원),
충청남도 당진시 순성면 매실로 246,,34,0,A02,A0203,A02030100,2013257,12,2.01507E+13,http://tong.visitkorea.or.kr/cms/resource/95/2635095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2635095_image3_1.jpg,Type3,126.700539,36.82272711,6,2.02303E+13,4,,당진 백석올미마을,31761
충청남도 당진시 삽교천3길 100,,34,0,A01,A0101,A01011700,126847,12,2.00211E+13,http://tong.visitkorea.or.kr/cms/resource/76/3047076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3047076_image3_1.jpg,Type3,126.8248677,36.88894109,6,2.02312E+13,4,,당진 삽교호,31744
충청남도 당진시 정미면 원당골1길 188,,34,0,A02,A0205,A02050200,125954,12,2.00211E+13,http://tong.visitkorea.or.kr/cms/resource/50/2518350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2518350_image2_1.jpg,Type3,126.5572517,36.83197078,6,2.02301E+13,4,,당진 안국사지 석탑,31801
충청남도 당진시 고대면 황토마을로 141,,34,0,A02,A0203,A02030100,128261,12,2.00412E+13,http://tong.visitkorea.or.kr/cms/resource/68/2519768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2519768_image2_1.jpg,Type3,126.5621921,36.96673308,6,2.02304E+13,4,,당진 영전황토마을,31790
충청남도 당진시 석문면 장고항리,,34,,A01,A0101,A01011900,2829793,12,2.02207E+13,,,,126.5596127,37.03664995,6,2.02401E+13,4,,당진 용천굴,31701
충청남도 당진시 송악읍 상록수길 97,,34,0,A02,A0201,A02010400,127337,12,2.00211E+13,,,,126.7717374,36.9520551,6,2.02312E+13,4,,당진 필경사,31723
충청남도 당진시 석문면 석문방조제로 1755,,34,0,A02,A0203,A02030400,2734139,12,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/62/2732662_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/62/2732662_image2_1.jpeg,Type3,126.5796084,37.02352682,6,2.02312E+13,4,,당진관광정보센터,31702
충청남도 당진시 구봉로 46,(원당동),34,0,A02,A0202,A02020600,2736671,12,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/75/2736875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2736875_image2_1.jpg,Type3,126.6497023,36.91390737,6,2.02312E+13,4,,당진농업테마파크,31763
충청남도 당진시 면천면 몽산길 14,(면천면),34,0,A02,A0201,A02010200,125962,12,2.00211E+13,,,,126.6115611,36.81652906,6,2.02312E+13,4,,당진면천읍성,31804
충청남도 당진시 석문면 교로길 30,,34,0,A02,A0204,A02040400,252600,12,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/71/1852871_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/1852871_image2_1.JPG,Type3,126.5107084,37.05170847,6,2.02312E+13,4,,당진전력문화홍보관,31700
충청남도 당진시 신평면 삽교천3길 79,(신평면),34,0,A02,A0202,A02020600,127707,12,2.00307E+13,http://tong.visitkorea.or.kr/cms/resource/44/2617944_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2617944_image3_1.jpg,Type3,126.8244038,36.89059367,6,2.02304E+13,4,,당진항만관광공사 (삽교호 함상공원),31744
충청남도 당진시 교동2길 33-18,(읍내동),34,0,A02,A0201,A02010700,1954488,12,2.0141E+13,,,,126.6336737,36.8926901,6,2.02312E+13,4,,당진향교,31776
전라남도 구례군 토지면 내동리,,38,0,A02,A0203,A02030100,2787472,12,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/35/2790335_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2790335_image2_1.jpg,Type3,127.5736438,35.26923899,6,2.0231E+13,5,,당치마을,
제주특별자치도 서귀포시 표선면 민속해안로 566-1,,39,0,A01,A0101,A01011400,2704447,12,2.02101E+13,,,,126.8451187,33.32478539,6,2.02306E+13,3,,당케포구,63629
경기도 연천군 미산면 동이리 778,,31,0,A02,A0201,A02010200,128646,12,2.00511E+13,http://tong.visitkorea.or.kr/cms/resource/19/2369319_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2369319_image3_1.jpg,Type3,126.9856073,38.02367333,6,2.02306E+13,21,,당포성 (한탄강 유네스코 세계지질공원),11047
경상남도 통영시 산양읍 삼덕리,,36,0,A02,A0201,A02010200,127270,12,2.00401E+13,,,,128.3847574,34.7929651,6,2.0231E+13,17,,당포성지,53083
경남 통영시 산양읍 삼덕리 868-27,,36,0,A01,A0101,A01011400,2784392,12,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/69/2800569_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2800569_image2_1.JPG,Type3,128.3820771,34.7937983,6,2.02306E+13,17,,당포항,
경상남도 고성군 회화면 당항만로 1116,,36,0,A02,A0202,A02020200,126142,12,2.00401E+13,,,,128.39758,35.05456938,6,2.02308E+13,3,,당항포관광지,52915
경기도 남양주시 조안면 다산로761번길 15,(조안면),31,0,A02,A0204,A02040800,2500685,12,2.01707E+13,,,,127.2995544,37.51545486,6,2.02311E+13,9,,대가농원,12283
충청북도 충주시 대가미13길 20 (교현동),,33,,A02,A0202,A02020700,3075221,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/08/3075208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3075208_image3_1.jpg,Type3,127.9264714,36.98064479,6,2.02312E+13,11,,대가미체육공원,27364
경상북도 고령군 대가야읍 대가야로 1216,,35,1,A02,A0202,A02020200,1067369,12,2.01008E+13,http://tong.visitkorea.or.kr/cms/resource/84/2493484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2493484_image2_1.jpg,Type3,128.2596853,35.72008637,6,2.02307E+13,3,,대가야 역사테마관광지,40140
경상북도 고령군 신남로 61,,35,,A02,A0203,A02030200,3032740,12,2.02308E+13,http://tong.visitkorea.or.kr/cms/resource/25/3032725_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/3032725_image3_1.JPG,Type3,128.2672043,35.7114236,6,2.02311E+13,3,,대가야기마문화체험장,40140
경상북도 고령군 대가야읍 신남로 81,,35,0,A02,A0201,A02010600,2732615,12,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/18/2732618_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/2732618_image2_1.JPG,Type3,128.2692652,35.7118958,6,2.02307E+13,3,,대가야생활촌,40140
경상북도 고령군 대가야읍 성산로 46,,35,0,A01,A0101,A01010700,2753886,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/42/2754042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2754042_image2_1.jpg,Type3,128.2872604,35.72856369,6,2.02309E+13,3,,대가야수목원,40134
경상북도 성주군 수륜면,,35,0,A01,A0101,A01010900,126941,12,2.00309E+13,http://tong.visitkorea.or.kr/cms/resource/85/1399785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1399785_image3_1.jpg,Type3,128.2045455,35.82829812,6,2.02311E+13,10,,대가천계곡(무흘구곡),40064
서울특별시 종로구 율곡로10길 87,(봉익동),1,0,A02,A0201,A02010800,299980,12,2.00711E+13,,,,126.9920474,37.57364811,6,2.02312E+13,23,,대각사,3134
부산광역시 중구 광복중앙로 21,(신창동1가),6,0,A02,A0201,A02010800,1942233,12,2.01408E+13,http://tong.visitkorea.or.kr/cms/resource/39/3049439_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3049439_image3_1.JPG,Type3,129.0306263,35.101084,6,2.02312E+13,15,,대각사(부산),48948
경상남도 진주시 수곡면 대각길 104-21,(수곡면),36,0,A02,A0201,A02010700,1959529,12,2.0141E+13,,,,127.9228754,35.22356138,6,2.02311E+13,13,,대각서원,52644
대구광역시 달성군 유가읍 용리,15,4,0,A02,A0201,A02010800,129670,12,2.00708E+13,,,,128.4883658,35.69763196,6,2.0231E+13,3,,대견사,42991
전라남도 여수시 어항단지로 124,(국동),38,0,A02,A0202,A02020800,2752388,12,2.0211E+13,,,,127.7219836,34.72690252,6,2.02312E+13,13,,대경도대합실,59765
전라남도 보성군 보성읍 동암2길 100,,38,0,A02,A0201,A02010700,1957385,12,2.0141E+13,,,,127.0835,34.75351085,6,2.02312E+13,10,,대계서원,59462
전북특별자치도 남원시 대산면 대곡리,,37,0,A02,A0201,A02010700,231925,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/55/2549855_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/2549855_image2_1.JPG,Type3,127.310244,35.40914084,6,2.02401E+13,4,,대곡리암각화,55780
경상북도 의성군 다인면 대곡사길 80,,35,0,A02,A0201,A02010800,127360,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/10/2690110_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2690110_image3_1.jpg,Type3,128.3771312,36.490151,6,2.02307E+13,19,,대곡사(의성),37301
강원특별자치도,"강릉시, 동해시, 삼척시, 횡성군, 평창군 일원",32,0,A02,A0202,A02020200,1957499,12,2.0141E+13,http://tong.visitkorea.or.kr/cms/resource/09/1583609_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1583609_image3_1.jpg,Type3,128.6866416,37.64874874,6,2.02311E+13,15,,대관령 관광특구,
강원특별자치도 평창군 대관령면 차항서녘길 27-22,(대관령면),32,0,A02,A0203,A02030100,801627,12,2.00909E+13,http://tong.visitkorea.or.kr/cms/resource/31/1789031_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/1789031_image2_1.JPG,Type3,128.6767849,37.71596577,6,2.02311E+13,15,,대관령 눈꽃마을,25340
강원특별자치도 평창군 대관령면 꽃밭양지길 708-9,,32,0,A02,A0203,A02030100,2640123,12,2.01912E+13,http://tong.visitkorea.or.kr/cms/resource/58/2904758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2904758_image3_1.jpg,Type3,128.7196946,37.72399067,6,2.0231E+13,15,,대관령 삼양목장,25341
강원특별자치도 평창군 대관령면 꽃밭양지길 51-30,,32,0,A02,A0203,A02030100,2705266,12,2.02102E+13,,,,128.7075499,37.67817907,6,2.02308E+13,15,,대관령 주주파크,25344
강원특별자치도 평창군 대관령면 꽃밭양지길 458-23,,32,0,A02,A0203,A02030100,1949976,12,2.01409E+13,,,,128.7188397,37.70717316,6,2.02309E+13,15,,대관령 하늘목장,25341
강원특별자치도 강릉시 사천면 송암골길 197-13,,32,0,A02,A0203,A02030100,2774696,12,2.02111E+13,,,,128.8294714,37.79766761,6,2.02311E+13,1,,대관령아기동물농장,25439
강원특별자치도 평창군 대관령면 솔바위길 16-89,,32,0,A02,A0203,A02030100,2789512,12,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/43/2793543_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2793543_image2_1.jpg,Type3,128.7255154,37.66421159,6,2.02307E+13,15,,대관령알프스양떼목장,25342
강원특별자치도 평창군 대관령면 대관령마루길 483-32,,32,0,A02,A0203,A02030100,129263,12,2.0061E+13,,,,128.7533288,37.68764275,6,2.02307E+13,15,,대관령양떼목장,25342
경기도 성남시 분당구 구미로185번길 30,,31,0,A02,A0201,A02010800,1967028,12,2.01411E+13,http://tong.visitkorea.or.kr/cms/resource/83/2562683_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2562683_image3_1.jpg,Type3,127.1276609,37.34679909,6,2.02309E+13,12,,대광사(성남),13621
경상남도 창원시 진해구 진해대로 303,(태백동),36,0,A02,A0201,A02010800,2027186,12,2.01509E+13,http://tong.visitkorea.or.kr/cms/resource/21/2027321_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/2027321_image2_1.JPG,Type3,128.6584652,35.17130544,6,2.02311E+13,16,,대광사(창원),51578
강원특별자치도 철원군 동송읍 장흥리,,32,0,A01,A0101,A01010500,2616465,12,2.01908E+13,http://tong.visitkorea.or.kr/cms/resource/59/2616459_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/59/2616459_image2_1.bmp,Type3,127.2819921,38.18321843,6,2.02307E+13,12,,대교천 현무암 협곡 (한탄강 유네스코 세계지질공원),24023
대구광역시 중구 서성로 10,(계산동2가),4,0,A02,A0201,A02010900,250332,12,2.0071E+13,,,,128.587769,35.86797563,6,2.02311E+13,8,,대구 계산동성당,41933
대구광역시 동구 효목동,,4,0,A02,A0205,A02050200,1115515,12,2.0101E+13,,,,128.6563571,35.87735917,6,2.02401E+13,7,,대구 고모령비,41179
대구광역시 동구 동촌역사로3길 35,(입석동),4,0,A02,A0201,A02010700,975899,12,2.01003E+13,http://tong.visitkorea.or.kr/cms/resource/00/3077500_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/00/3077500_image3_1.JPG,Type3,128.6498351,35.89016037,6,2.02401E+13,4,,대구 구 동촌역사,41143
대구광역시 중구 국채보상로102길 66,,4,0,A02,A0203,A02030600,2042995,12,2.01511E+13,,,,128.5867579,35.86778119,6,2.02401E+13,8,,대구 근대골목(근대로의 여행),41931
대구광역시 달서구 성서공단로 52,(대천동),4,0,A02,A0204,A02040800,2456923,12,2.01612E+13,,,,128.4881842,35.83463035,6,2.02312E+13,2,,대구 녹색에너지체험관,42716
대구광역시 중구 달성공원로 35,(달성동),4,0,A02,A0202,A02020700,126130,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/47/1929247_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1929247_image3_1.jpg,Type3,128.5759199,35.87340257,6,2.02311E+13,8,,대구 달성공원,41924
대구광역시 달성군 화원읍 구라1길 88,,4,0,A01,A0101,A01010500,1646676,12,2.01206E+13,,,,128.4870793,35.8167268,6,2.0231E+13,3,,대구 달성습지,42942
대구광역시 동구 도평로,(도동),4,0,A01,A0101,A01010700,1088282,12,2.01009E+13,http://tong.visitkorea.or.kr/cms/resource/20/1022520_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1022520_image3_1.jpg,Type3,128.6635775,35.91822412,6,2.02311E+13,4,,대구 도동 측백나무 숲,41017
대구광역시 중구 동성로2길 27,,4,0,A02,A0203,A02030600,2599899,12,2.01904E+13,,,,128.594085,35.87021438,6,2.02311E+13,8,,대구 동성로거리,41942
대구광역시 동구 불로동,산1-16,4,0,A02,A0201,A02010700,126834,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/52/3008552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3008552_image3_1.jpg,Type1,128.645657,35.91455476,6,2.02309E+13,4,,대구 불로동 고분군,41030
대구광역시 달성군 가창면 가창로 891,,4,0,A02,A0202,A02020600,127934,12,2.00709E+13,,,,128.6353392,35.78816054,6,2.02306E+13,3,,대구 스파밸리,42938
대구광역시 중구 신천서쪽자전거길 249,,4,,A02,A0203,A02030400,2993587,12,2.02307E+13,,,,128.6076703,35.85759939,6,2.02307E+13,8,053-476-9912,대구 신천물놀이장,41953
대구광역시 중구 달구벌대로415길 49,(남성로),4,0,A02,A0204,A02040800,2470057,12,2.01612E+13,,,,128.5899076,35.86853394,6,2.02307E+13,8,,대구 약령시 한의약박물관,41934
대구광역시 중구 인교동,,4,0,A02,A0203,A02030600,1249812,12,2.01104E+13,http://tong.visitkorea.or.kr/cms/resource/46/2493946_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2493946_image2_1.jpg,Type3,128.5838136,35.87226951,6,2.02306E+13,8,,대구 오토바이골목,41921
대구광역시 중구 진골목길 26,(남일동),4,0,A02,A0203,A02030600,1389430,12,2.01109E+13,,,,128.5928074,35.86865342,6,2.02311E+13,8,,대구 진골목,41935
대구광역시 동구 아양로9길 6,,4,0,A02,A0203,A02030600,1835746,12,2.01308E+13,http://tong.visitkorea.or.kr/cms/resource/71/3008571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3008571_image3_1.jpg,Type1,128.6190297,35.88279119,6,2.02309E+13,4,,대구 평화시장 닭똥집 골목,41198
대구광역시 북구 노곡동 665,,4,0,A01,A0101,A01011300,2540131,12,2.01803E+13,,,,128.5598788,35.90079362,6,2.02303E+13,5,,대구 하중도 (금호꽃섬),41482
대구광역시 동구 동대구로 461,(신천동),4,0,A02,A0204,A02040800,2457312,12,2.01612E+13,,,,128.62486,35.8714287,6,2.02311E+13,4,,대구경북디자인진흥원,41260
대구광역시 달서구 공원순환로 36,,4,0,A02,A0202,A02020700,126131,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/29/2370129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2370129_image3_1.jpg,Type3,128.5637105,35.85001055,6,2.02309E+13,2,,대구두류공원,42672
대구광역시 수성구 팔현길 248,,4,0,A02,A0205,A02050200,1115359,12,2.0101E+13,,,,128.6580042,35.87535665,6,2.02312E+13,7,,대구부수성비,42064
대구광역시 동구 팔공로 227,(봉무동),4,0,A02,A0204,A02040800,2470055,12,2.01612E+13,http://tong.visitkorea.or.kr/cms/resource/20/2029420_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2029420_image3_1.jpg,Type3,128.6403018,35.9191097,6,2.02306E+13,4,,대구섬유박물관,41028
대구광역시 달서구 화암로 342,(대곡동),4,0,A01,A0101,A01010700,128120,12,2.00404E+13,http://tong.visitkorea.or.kr/cms/resource/91/2675691_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2675691_image2_1.jpg,Type3,128.5200296,35.8007431,6,2.02312E+13,2,,대구수목원,42829
